,Año,Emision_CO2,Emisiones_CO2_percapita,Clave_Hash
5630,1974,"1.723,49",1.0890354,49602
5631,1975,"1.485,14",0.911877646,49602
5632,1976,"1.477,80",0.881734423,49602
5633,1977,"1.474,13",0.854910912,49602
5634,1978,"1.507,14",0.848995606,49602
5635,1979,"1.947,18",1.063471517,49602
5636,1980,"2.042,52",1.079253739,49602
5637,1981,"1.939,84",0.988810248,49602
5638,1982,"601,388",0.295330068,49602
5639,1983,"711,398",0.337551714,49602
5640,1984,"700,397",0.323683183,49602
5641,1985,"722,399",0.328745423,49602
5642,1986,"729,733",0.330664693,49602
5643,1987,"766,403",0.348967127,49602
5644,1988,"817,741",0.376765206,49602
5645,1989,"667,394",0.312301534,49602
5646,1990,"484,044",0.230181794,49602
5647,1991,"286,026",0.138440316,49602
5648,1992,"289,693",0.142799329,49602
5649,1993,"322,696",0.160837422,49602
5650,1994,"319,029",0.158001791,49602
5651,1995,"333,697",0.160437344,49602
5652,1996,"344,698",0.156837675,49602
5653,1997,"355,699",0.150382828,49602
5654,1998,"388,702",0.151950385,49602
5655,1999,"407,037",0.14845856,49602
5656,2000,"436,373",0.150891365,49602
5657,2001,"502,379",0.167528353,49602
5658,2002,"502,379",0.163605503,49602
5659,2003,"531,715",0.170191171,49602
5660,2004,"627,057",0.196900249,49602
5661,2005,"740,734",0.226538985,49602
5662,2006,"759,069",0.224257889,49602
5663,2007,"678,395",0.192597983,49602
5664,2008,"575,719",0.156752837,49602
5665,2009,"528,048",0.138178275,49602
5666,2010,"803,073",0.202899199,49602
5667,2011,"891,081",0.218425012,49602
5668,1960,"693,063",0.483113477,80704
5669,1961,"1.195,44",0.805632083,80704
5670,1962,"1.048,76",0.682700645,80704
5671,1963,"1.463,13",0.918989317,80704
5672,1964,"663,727",0.401700303,80704
5673,1965,"1.015,76",0.591501553,80704
5674,1966,"2.629,24",1.471248629,80704
5675,1967,"18.507,35",9.941309938,80704
5676,1968,"30.139,07",15.527152746,80704
5677,1969,"35.551,57",17.553883854,80704
5678,1970,"32.331,94",15.292290367,80704
5679,1971,"21.646,30",9.80302338,80704
5680,1972,"15.232,72",6.603775663,80704
5681,1973,"14.587,33",6.05509109,80704
5682,1974,"9.347,18",3.717500546,80704
5683,1975,"11.580,39",4.417078036,80704
5684,1976,"17.916,96",6.562093165,80704
5685,1977,"20.106,16",7.078691991,80704
5686,1978,"21.239,26",7.192735762,80704
5687,1979,"26.032,03",8.480760309,80704
5688,1980,"26.904,78",8.430653739,80704
5689,1981,"28.811,62",8.681964165,80704
5690,1982,"30.762,46",8.916454353,80704
5691,1983,"30.414,10",8.488011357,80704
5692,1984,"28.624,60",7.70666867,80704
5693,1985,"31.418,86",8.180640962,80704
5694,1986,"34.059,10",8.597822517,80704
5695,1987,"32.566,63",7.988109313,80704
5696,1988,"36.398,64",8.6919411,80704
5697,1989,"37.322,73",8.690724773,80704
5698,1990,"36.780,01",8.362097836,80704
5699,1991,"42.863,56",9.526908724,80704
5700,1992,"37.260,39",8.105703497,80704
5701,1993,"38.947,21",8.30088552,80704
5702,1994,"44.132,35",9.222120085,80704
5703,1995,"46.020,85",9.433977929,80704
5704,1996,"44.158,01",8.884213335,80704
5705,1997,"44.975,76",8.884696454,80704
5706,1998,"45.474,47",8.823544695,80704
5707,1999,"44.620,06",8.506488906,80704
5708,2000,"47.113,62",8.827297282,80704
5709,2001,"48.100,04",8.860971652,80704
5710,2002,"47.832,35",8.667885511,80704
5711,2003,"49.167,14",8.765498472,80704
5712,2004,"50.358,91",8.82990235,80704
5713,2005,"52.108,07",8.981760542,80704
5714,2006,"54.509,96",9.227794152,80704
5715,2007,"53.230,17",8.84546264,80704
5716,2008,"55.943,75",9.136624366,80704
5717,2009,"62.317,00",10.037076802,80704
5718,2010,"66.057,34",10.542695888,80704
5719,2011,"39.020,55",6.204914344,80704
5720,1960,"14,668",0.163157251,73953
5721,1961,"18,335",0.201676328,73953
5722,1962,"18,335",0.199107356,73953
5723,1963,"22,002",0.235575018,73953
5724,1964,"22,002",0.232056785,73953
5725,1965,"25,669",0.266544137,73953
5726,1966,"29,336",0.299723122,73953
5727,1967,"33,003",0.331601792,73953
5728,1968,"36,67",0.362419822,73953
5729,1969,"62,339",0.606723311,73953
5730,1970,"66,006",0.633685989,73953
5731,1971,"69,673",0.661103151,73953
5732,1972,"77,007",0.72335569,73953
5733,1973,"80,674",0.750728171,73953
5734,1974,"73,34",0.67573295,73953
5735,1975,"77,007",0.701530473,73953
5736,1976,"84,341",0.75838721,73953
5737,1977,"69,673",0.617526102,73953
5738,1978,"99,009",0.864322442,73953
5739,1979,"150,347",1.292840436,73953
5740,1980,"113,677",0.96349505,73953
5741,1981,"95,342",0.797220573,73953
5742,1982,"113,677",0.938316137,73953
5743,1983,"102,676",0.836546139,73953
5744,1984,"113,677",0.913303018,73953
5745,1985,"128,345",1.015259144,73953
5746,1986,"132,012",1.026372259,73953
5747,1987,"146,68",1.11942121,73953
5748,1988,"165,015",1.235771201,73953
5749,1989,"165,015",1.213756123,73953
5750,1990,"165,015",1.194203213,73953
5751,1991,"172,349",1.229667735,73953
5752,1992,"205,352",1.446813308,73953
5753,1993,"227,354",1.583333333,73953
5754,1994,"264,024",1.81757101,73953
5755,1995,"311,695",2.119797334,73953
5756,1996,"330,03",2.215531478,73953
5757,1997,"311,695",2.064287323,73953
5758,1998,"308,028",2.012386814,73953
5759,1999,"319,029",2.057282699,73953
5760,2000,"330,03",2.102784981,73953
5761,2001,"363,033",2.288263473,73953
5762,2002,"326,363",2.036993347,73953
5763,2003,"359,366",2.221503768,73953
5764,2004,"355,699",2.176034797,73953
5765,2005,"366,7",2.216955752,73953
5766,2006,"366,7",2.187216682,73953
5767,2007,"385,035",2.262968274,73953
5768,2008,"396,036",2.292817072,73953
5769,2009,"385,035",2.197738533,73953
5770,2010,"403,37",2.273826502,73953
5771,2011,"407,037",2.270423588,73953
5819,2007,"69,673",1.966441816,72638
5820,2008,"69,673",1.95047731,72638
5821,2009,"55,005",1.527746917,72638
5822,2010,"58,672",1.617377881,72638
5823,2011,"51,338",1.405096204,72638
5824,1960,"2.258,87",0.228261116,27782
5825,1961,"2.335,88",0.229728462,27782
5826,1962,"2.563,23",0.245449871,27782
5827,1963,"2.533,90",0.239453506,27782
5828,1964,"2.273,54",0.208524259,27782
5829,1965,"2.658,58",0.238138212,27782
5830,1966,"2.662,24",0.232733805,27782
5831,1967,"2.948,27",0.251924122,27782
5832,1968,"3.241,63",0.270315877,27782
5833,1969,"4.319,73",0.352573131,27782
5834,1970,"3.597,33",0.2874642,27782
5835,1971,"3.197,62",0.251979827,27782
5836,1972,"3.542,32",0.275431304,27782
5837,1973,"3.689,00",0.281796807,27782
5838,1974,"2.933,60",0.220837097,27782
5839,1975,"2.896,93",0.214651008,27782
5840,1976,"2.805,26",0.204509368,27782
5841,1977,"2.918,93",0.209362502,27782
5842,1978,"3.450,65",0.24317456,27782
5843,1979,"3.828,35",0.264534826,27782
5844,1980,"3.410,31",0.231254492,27782
5845,1981,"4.033,70",0.271684515,27782
5846,1982,"4.499,41",0.296091669,27782
5847,1983,"4.884,44",0.31682195,27782
5848,1984,"3.883,35",0.248885022,27782
5849,1985,"3.956,69",0.249759689,27782
5850,1986,"3.703,67",0.229656477,27782
5851,1987,"4.074,04",0.248826544,27782
5852,1988,"3.490,98",0.21031291,27782
5853,1989,"3.483,65",0.207052006,27782
5854,1990,"3.868,69",0.227369086,27782
5855,1991,"4.176,71",0.241889906,27782
5856,1992,"5.185,14",0.297551819,27782
5857,1993,"5.042,13",0.285737561,27782
5858,1994,"5.526,17",0.308879828,27782
5859,1995,"5.903,87",0.325533194,27782
5860,1996,"7.062,64",0.385178992,27782
5861,1997,"7.616,36",0.410187365,27782
5862,1998,"7.825,38",0.416598062,27782
5863,1999,"8.617,45",0.452217149,27782
5864,2000,"10.238,26",0.535978641,27782
5865,2001,"10.443,62",0.555600149,27782
5866,2002,"11.056,01",0.58432456,27782
5867,2003,"11.078,01",0.577792051,27782
5868,2004,"12.299,12",0.632833445,27782
5869,2005,"12.101,10",0.616020159,27782
5870,2006,"11.976,42",0.603103132,27782
5871,2007,"12.354,12",0.616503967,27782
5872,2008,"12.207,44",0.602955794,27782
5873,2009,"13.175,53",0.644280244,27782
5874,2010,"13.388,22",0.64824563,27782
5875,2011,"15.232,72",0.72992084,27782
5921,2005,"1.419,13",0.736886788,46748
5922,2006,"1.444,80",0.74460882,46748
5923,2007,"1.474,13",0.753779806,46748
5924,2008,"2.082,86",1.056111113,46748
5925,2009,"2.112,19",1.06118278,46748
5926,2010,"2.258,87",1.123489371,46748
5927,2011,"2.200,20",1.082269608,46748
5960,1992,"22.148,68",5.985945298,54520
5961,1993,"17.495,26",4.750772617,54520
5962,1994,"17.359,58",4.746758126,54520
5963,1995,"16.204,47",4.46514675,54520
5964,1996,"15.731,43",4.367884612,54520
5965,1997,"15.339,06",4.290482015,54520
5966,1998,"16.197,14",4.563434349,54520
5967,1999,"13.692,58",3.885259168,54520
5968,2000,"12.200,11",3.4862076,54520
5969,2001,"12.918,84",3.722131498,54520
5970,2002,"13.212,20",3.837334853,54520
5971,2003,"12.915,17",3.781659885,54520
5972,2004,"13.329,55",3.947068099,54520
5973,2005,"13.993,27",4.211634033,54520
5974,2006,"14.293,97",4.371365075,54520
5975,2007,"14.748,67",4.564324385,54520
5976,2008,"14.708,34",4.598897641,54520
5977,2009,"12.416,46",3.925637608,54520
5978,2010,"13.377,22",4.319017771,54520
5979,2011,"13.740,25",4.537558514,54520
5980,1960,"11.518,05",36.685183298,61739
5981,1961,"11.591,39",36.583777557,61739
5982,1962,"11.551,05",36.012626656,61739
5983,1963,"11.448,37",35.323585313,61739
5984,1964,"12.306,45",37.548289855,61739
5985,1965,"12.203,78",36.813803922,61739
5986,1966,"11.620,72",34.80352506,61739
5987,1967,"11.360,37",33.912046448,61739
5988,1968,"12.269,78",36.53351794,61739
5989,1969,"13.193,87",39.092936296,61739
5990,1970,"13.747,58",40.532896386,61739
5991,1971,"13.201,20",38.552542046,61739
5992,1972,"13.494,56",38.934102712,61739
5993,1973,"14.169,29",40.43169639,61739
5994,1974,"14.411,31",40.589522602,61739
5995,1975,"11.844,41",32.997381251,61739
5996,1976,"11.840,74",32.824301211,61739
5997,1977,"10.927,66",30.240537085,61739
5998,1978,"11.848,08",32.728861597,61739
5999,1979,"12.123,10",33.410228851,61739
6000,1980,"11.026,67",30.280568447,61739
6001,1981,"9.427,86",25.813832569,61739
6002,1982,"8.859,47",24.237663634,61739
6003,1983,"8.291,09",22.67666333,61739
6004,1984,"8.929,15",24.396704354,61739
6005,1985,"9.167,50",24.999590953,61739
6006,1986,"9.009,82",24.459608258,61739
6007,1987,"8.668,79",23.381761295,61739
6008,1988,"8.929,15",23.909880841,61739
6009,1989,"9.658,88",25.613571997,61739
6010,1990,"10.003,58",26.197658767,61739
6011,1991,"10.615,97",27.431434109,61739
6012,1992,"10.571,96",26.957253777,61739
6013,1993,"10.788,31",27.14211963,61739
6014,1994,"10.190,59",25.291538127,61739
6015,1995,"8.316,76",20.353027837,61739
6016,1996,"8.437,77",20.370009053,61739
6017,1997,"7.939,06",18.927297652,61739
6018,1998,"7.356,00",17.320466211,61739
6019,1999,"7.686,03",17.854769731,61739
6020,2000,"8.239,75",18.885512262,61739
6021,2001,"8.800,80",19.932733141,61739
6022,2002,"9.416,86",21.105745503,61739
6023,2003,"9.904,57",21.93071098,61739
6024,2004,"11.268,69",24.599026403,61739
6025,2005,"11.547,38",24.824646679,61739
6026,2006,"11.349,37",24.012857648,61739
6027,2007,"11.023,00",22.964922405,61739
6028,2008,"10.938,66",22.385472219,61739
6029,2009,"10.392,28",20.877125173,61739
6030,2010,"10.968,00",21.635135802,61739
6031,2011,"10.832,32",20.897811698,61739
6064,1992,"13.538,56",5.178582111,51183
6065,1993,"12.108,43",4.723786228,51183
6066,1994,"11.316,36",4.489297992,51183
6067,1995,"9.640,54",3.879406742,51183
6068,1996,"9.493,86",3.863657008,51183
6069,1997,"8.364,43",3.438117254,51183
6070,1998,"8.071,07",3.348964054,51183
6071,1999,"6.827,95",2.856308477,51183
6072,2000,"6.241,23",2.636157209,51183
6073,2001,"6.853,62",2.932445222,51183
6074,2002,"6.651,94",2.879411196,51183
6075,2003,"7.088,31",3.098098957,51183
6076,2004,"7.132,32",3.151538008,51183
6077,2005,"7.176,32",3.205432466,51183
6078,2006,"7.583,36",3.418456092,51183
6079,2007,"8.316,76",3.779785259,51183
6080,2008,"7.902,39",3.629405756,51183
6081,2009,"7.374,34",3.443266443,51183
6082,2010,"8.313,09",3.963228139,51183
6083,2011,"7.799,71",3.786801437,51183
6084,1960,"51,338",0.299423759,234993
6085,1961,"69,673",0.397824535,234993
6086,1962,"95,342",0.526678636,234993
6087,1963,"106,343",0.563546949,234993
6088,1964,"128,345",0.649772432,234993
6089,1965,"132,012",0.638016529,234993
6090,1966,"150,347",0.693249044,234993
6091,1967,"165,015",0.726113052,234993
6092,1968,"168,682",0.711351205,234993
6093,1969,"168,682",0.687627899,234993
6094,1970,"205,352",0.818145237,234993
6095,1971,"227,354",0.89551404,234993
6096,1972,"231,021",0.908522821,234993
6097,1973,"223,687",0.884680338,234993
6098,1974,"267,691",1.06841349,234993
6099,1975,"297,027",1.196661738,234993
6100,1976,"253,023",1.028904296,234993
6101,1977,"308,028",1.263813498,234993
6102,1978,"414,371",1.709042391,234993
6103,1979,"414,371",1.704718336,234993
6104,1980,"528,048",2.14447928,234993
6105,1981,"535,382",2.122358855,234993
6106,1982,"484,044",1.855136229,234993
6107,1983,"682,062",2.510589898,234993
6108,1984,"605,055",2.132938746,234993
6109,1985,"733,4",2.475845818,234993
6110,1986,"876,413",2.834215105,234993
6111,1987,"971,755",3.011746292,234993
6112,1988,"964,421",2.870710697,234993
6113,1989,"1.030,43",2.95702893,234993
6114,1990,"1.034,09",2.874599358,234993
6115,1991,"1.092,77",2.9575462,234993
6116,1992,"1.085,43",2.873040956,234993
6117,1993,"1.188,11",3.085666202,234993
6118,1994,"1.283,45",3.275920599,234993
6119,1995,"1.243,11",3.119801535,234993
6120,1996,"1.415,46",3.492975611,234993
6121,1997,"1.499,80",3.640024658,234993
6122,1998,"1.565,81",3.738709677,234993
6123,1999,"1.532,81",3.602804573,234993
6124,2000,"1.635,48",3.786653145,234993
6125,2001,"1.686,82",3.850413616,234993
6126,2002,"1.525,47",3.434370905,234993
6127,2003,"1.536,47",3.408673023,234993
6128,2004,"1.727,16",3.766323796,234993
6129,2005,"1.837,17",3.924321103,234993
6130,2006,"1.631,82",3.401542124,234993
6131,2007,"1.543,81",3.131314627,234993
6132,2008,"1.338,46",2.638524742,234993
6133,2009,"1.455,80",2.792069505,234993
6134,2010,"1.199,11",2.242893163,234993
6135,2011,"1.166,11",2.133060902,234993
6188,1960,"3.641,33",0.295357988,97984
6189,1961,"3.777,01",0.297097241,97984
6190,1962,"3.080,28",0.235120748,97984
6191,1963,"3.960,36",0.293609742,97984
6192,1964,"4.422,40",0.318800881,97984
6193,1965,"4.261,05",0.299054366,97984
6194,1966,"5.467,50",0.374048587,97984
6195,1967,"5.416,16",0.361585777,97984
6196,1968,"5.628,85",0.367054548,97984
6197,1969,"5.826,86",0.371421755,97984
6198,1970,"7.293,66",0.454728485,97984
6199,1971,"8.203,08",0.50049448,97984
6200,1972,"8.049,07",0.480813176,97984
6201,1973,"9.640,54",0.563873271,97984
6202,1974,"11.136,68",0.637598341,97984
6203,1975,"11.111,01",0.622304688,97984
6204,1976,"11.547,38",0.632304872,97984
6205,1977,"12.702,49",0.679685172,97984
6206,1978,"13.076,52",0.68343732,97984
6207,1979,"15.958,78",0.814427613,97984
6208,1980,"15.944,12",0.794350032,97984
6209,1981,"15.856,11",0.771048006,97984
6210,1982,"17.058,88",0.809604185,97984
6211,1983,"17.795,95",0.824507062,97984
6212,1984,"17.814,29",0.806276363,97984
6213,1985,"17.865,62",0.790649621,97984
6214,1986,"18.881,38",0.817916527,97984
6215,1987,"20.117,16",0.853839456,97984
6216,1988,"21.176,93",0.881368217,97984
6217,1989,"22.918,75",0.935865846,97984
6218,1990,"23.542,14",0.943567905,97984
6219,1991,"24.975,94",0.982910745,97984
6220,1992,"26.039,37",1.006685186,97984
6221,1993,"28.217,57",1.072326574,97984
6222,1994,"29.640,36",1.108147816,97984
6223,1995,"30.373,76",1.118249213,97984
6224,1996,"31.195,17",1.132027843,97984
6225,1997,"31.862,56",1.140636752,97984
6226,1998,"32.038,58",1.132413418,97984
6227,1999,"33.153,35",1.157953905,97984
6228,2000,"33.905,08",1.171137629,97984
6229,2001,"37.715,10",1.289361626,97984
6230,2002,"38.254,14",1.295188033,97984
6231,2003,"37.561,08",1.259902656,97984
6232,2004,"43.310,94",1.439231055,97984
6233,2005,"45.771,49",1.506360785,97984
6234,2006,"47.425,31",1.545229558,97984
6235,2007,"50.267,24",1.620931736,97984
6236,2008,"52.900,14",1.687375568,97984
6237,2009,"52.482,10",1.654806038,97984
6238,2010,"55.958,42",1.742832779,97984
6239,2011,"56.537,81",1.737915547,97984
6324,1992,"20.971,57",5.658816244,54323
6325,1993,"15.628,75",4.222846258,54323
6326,1994,"12.090,10",3.275561907,54323
6327,1995,"11.191,68",3.045274155,54323
6328,1996,"11.521,71",3.141359221,54323
6329,1997,"7.099,31",1.942777204,54323
6330,1998,"6.270,57",1.716679461,54323
6331,1999,"4.503,08",1.234733964,54323
6332,2000,"3.512,99",0.965214233,54323
6333,2001,"3.714,67",1.022913361,54323
6334,2002,"3.986,03",1.100182387,54323
6335,2003,"4.290,39",1.187528267,54323
6336,2004,"4.554,41",1.263730162,54323
6337,2005,"4.895,45",1.361666306,54323
6338,2006,"4.994,45",1.393071924,54323
6339,2007,"4.679,09",1.30813803,54323
6340,2008,"4.774,43",1.337336013,54323
6341,2009,"4.550,75",1.276290637,54323
6342,2010,"4.935,78",1.385659642,54323
6343,2011,"4.979,79",1.398821793,54323
6344,1960,"399,703",0.078382804,59812
6345,1961,"355,699",0.068094335,59812
6346,1962,"396,036",0.07398844,59812
6347,1963,"462,042",0.084212917,59812
6348,1964,"484,044",0.086046133,59812
6349,1965,"557,384",0.096613424,59812
6350,1966,"579,386",0.097901339,59812
6351,1967,"843,41",0.138895339,59812
6352,1968,"913,083",0.146498695,59812
6353,1969,"850,744",0.132919321,59812
6354,1970,"971,755",0.147766199,59812
6355,1971,"1.026,76",0.151879665,59812
6356,1972,"1.287,12",0.185133213,59812
6357,1973,"1.074,43",0.150219836,59812
6358,1974,"1.188,11",0.161421774,59812
6359,1975,"1.694,15",0.223628345,59812
6360,1976,"993,757",0.127410591,59812
6361,1977,"847,077",0.105468171,59812
6362,1978,"1.019,43",0.123284325,59812
6363,1979,"1.133,10",0.133181546,59812
6364,1980,"1.624,48",0.185728923,59812
6365,1981,"1.037,76",0.115518639,59812
6366,1982,"1.023,09",0.110956194,59812
6367,1983,"674,728",0.071306652,59812
6368,1984,"960,754",0.098900574,59812
6369,1985,"1.081,77",0.1083812,59812
6370,1986,"1.180,77",0.115036211,59812
6371,1987,"1.327,45",0.125664328,59812
6372,1988,"1.331,12",0.122370908,59812
6373,1989,"968,088",0.086393633,59812
6374,1990,"986,423",0.085435789,59812
6375,1991,"1.074,43",0.09030147,59812
6376,1992,"1.045,10",0.085217189,59812
6377,1993,"1.070,76",0.084686453,59812
6378,1994,"1.316,45",0.100956889,59812
6379,1995,"1.312,79",0.09758658,59812
6380,1996,"1.411,80",0.101694951,59812
6381,1997,"1.701,49",0.118742384,59812
6382,1998,"1.738,16",0.117520568,59812
6383,1999,"1.925,18",0.126134972,59812
6384,2000,"1.873,84",0.119012988,59812
6385,2001,"1.741,83",0.107283198,59812
6386,2002,"1.235,78",0.073839439,59812
6387,2003,"1.701,49",0.098664011,59812
6388,2004,"1.807,83",0.101772992,59812
6389,2005,"1.741,83",0.095231683,59812
6390,2006,"1.683,15",0.089405156,59812
6391,2007,"1.815,17",0.093705131,59812
6392,2008,"1.987,51",0.099740761,59812
6393,2009,"1.895,84",0.092499326,59812
6394,2010,"2.086,52",0.098983365,59812
6395,2011,"2.449,56",0.112992805,59812
6407,1971,"3,667",0.030733772,26417
6408,1972,"3,667",0.029723114,26417
6409,1973,"3,667",0.028711918,26417
6410,1974,"3,667",0.027754651,26417
6411,1975,"7,334",0.053754929,26417
6412,1976,"11,001",0.078253261,26417
6413,1977,"14,668",0.101406893,26417
6414,1978,"22,002",0.147865884,26417
6415,1979,"29,336",0.191382066,26417
6416,1980,"44,004",0.278010134,26417
6417,1981,"47,671",0.290971349,26417
6418,1982,"47,671",0.280647117,26417
6419,1983,"51,338",0.291266212,26417
6420,1984,"58,672",0.320850468,26417
6421,1985,"66,006",0.348222906,26417
6422,1986,"80,674",0.411008595,26417
6423,1987,"80,674",0.397293397,26417
6424,1988,"95,342",0.454373022,26417
6425,1989,"124,678",0.575738965,26417
6426,1990,"154,014",0.706486239,26417
6427,1991,"172,349",0.759246696,26417
6428,1992,"253,023",1.081294872,26417
6429,1993,"216,353",0.894020661,26417
6430,1994,"220,02",0.898040816,26417
6431,1995,"275,025",1.078529412,26417
